index,coefficient_variation_ndvi,country,daytime_maximum_temperature,evi_change,flow_accumulation,friction,interannual_coefficient_variation_precipitation,latitude,longitude,pdsi,population,precipitation,seasonal_precipitation_max,slope,specific_humidity,ssm,susm,temperature_anomaly
000000000000000002cd,0.20177797095972003,Ethiopia,301.35809326171875,0.16856465060389902,9.730763480514302,0.013002468092607002,0.21734865286486502,8.803360423447247,43.979193886754786,73.59126984126983,1344.1668888042361,0.064881709616953,83.53898457560949,0.80642303480486,0.00985298526787,3.942909002304077,23.732559204101562,1.6209716796875
000000000000000002d1,0.215752688605019,Ethiopia,296.89031982421875,0.15346854090943002,1.395368782161235,0.024272707320442,0.157856706062239,9.664412035533628,42.5858462284045,12.327636496217293,3288.002557561083,0.34203433990478505,198.44950675964355,7.098519772477048,0.008700204081833,8.192053580416289,47.7406062561592,1.6209716796875
000000000000000002df,0.299708345611296,Ethiopia,298.76708984375,0.181587759130792,127.47890917690397,0.009586138945172,0.18316126466575303,9.186736344441108,43.22210421312151,52.38492063492063,1807.1546847753666,0.173241138458251,112.70556926727295,0.984687534874185,0.009196234866976,5.054593220528392,29.347695409652907,1.6209716796875
000000000000000002ee,0.21571867371255102,Ethiopia,303.40240478515625,0.164538377800063,102.90492760130209,0.015828117328111003,0.269246675886824,8.430349854629926,44.673618141513785,112.45126839018752,318.81597455335225,0.023666858673095002,129.05765134096146,0.717780860509249,0.010113992728292,4.98093640696799,25.001712297168474,1.6209716796875
000000000000000002ff,0.24603434513768202,Ethiopia,298.76708984375,0.158887170054649,5.917258889566506,0.014287473850105,0.18362767901222302,9.199738142681076,43.18525064828376,50.62609428627119,1807.153469787411,0.253189423311944,122.10767642658845,1.072832780632042,0.009127139667569001,5.118431091308594,30.220579147338867,1.6209716796875
00000000000000000317,0.23987274744167103,Ethiopia,304.073486328125,0.15797464457083302,144.24047821095198,0.015567198005415001,0.27532542400705,8.17201063909773,44.842107531700165,102.55745341614967,318.82193839384666,0.06116721248422,146.12935951027958,0.8932323901270021,0.010255838744342001,5.014365673065185,25.59955406188965,1.6209716796875
0000000000000000031a,0.18278322570760902,Ethiopia,301.2483825683594,0.16422605919712802,1.63791040311121,0.005673146425432001,0.197720997607113,8.6374320888509,43.43187163561577,73.19444444444444,397.1578775862437,-0.14665317535400302,108.05951356887817,1.195217449723148,0.009458061307668,6.128812313079834,38.230003356933594,1.6209716796875
0000000000000000033d,0.190008872893763,Ethiopia,302.8473815917969,0.16518869870214,29.043367092396746,0.016032356526839,0.26097836129317303,8.397550638148829,44.31697985667587,98.06349206349206,318.8167370904503,-0.07186882387875601,120.53313657452883,0.763916379375976,0.010257374785574001,4.5409722328186035,25.536617279052734,1.6209716796875
0000000000000000035e,0.167429361150395,Ethiopia,303.64959716796875,0.158490325329111,8.395395557773899,0.015774479876373003,0.27113530709669703,8.248952500221156,44.59691767306818,103.43327648836708,318.81993477777866,0.003276083735358,137.05372026304613,0.753376301127439,0.010368162329142,4.927113711402576,26.285592890511683,1.6209716796875
00000000000000000363,0.177667912979683,Ethiopia,302.4664001464844,0.171904164958004,185.2510503546895,0.016082095656488,0.253499136609013,8.568740519552117,44.32824407663503,96.88790319500553,318.81332277066326,-0.09893083572387601,108.4970514178276,0.6615306096461511,0.009994905441999,4.589252471923828,25.591812133789062,1.6209716796875
0000000000000000036d,0.253698268390123,Ethiopia,301.2872314453125,0.164713638804334,1028.9021569630363,0.016471778564642003,0.24038377391273102,8.369462522896397,43.75067459525538,69.56143741694322,397.16512971523167,-0.33556368019078203,112.81428070165417,0.796234699148723,0.009844297543168,4.971756458282471,31.521408081054688,1.6209716796875
00000000000000000370,0.336228257231985,Ethiopia,297.92510986328125,0.15802953433452002,13.376512729941178,0.011531919483379002,0.165169645827511,9.446794498564877,42.8139059867005,16.71031746031746,6860.46184270833,0.36650894941989304,154.97597772367192,1.2869720004453091,0.009235065430402001,8.209416389465332,65.07459259033203,1.6209716796875
00000000000000000371,0.22066438060363702,Ethiopia,302.0343322753906,0.16681039008823,38.584011482775864,0.01607688632531,0.23317690739007202,8.127955631664094,44.10629952165795,65.91477704078774,1583.6795988444292,-0.323998472116854,125.77129234365384,0.6252601416961291,0.009847715699962001,5.7620062828063965,31.692668914794922,1.6209716796875
0000000000000000038f,0.20301054925848203,Ethiopia,299.4662780761719,0.16853243393901302,4.273294240421408,0.013382873660944001,0.16286980249542402,9.81420241185237,42.99602157284186,4.501989648581851,4914.727094492099,0.7528155830788791,179.44420457624435,1.791810463762849,0.009829603680851002,4.3755879402160645,24.414941787719727,1.6209716796875
000000000000000003ac,0.31372709679591004,Ethiopia,298.0340576171875,0.15828286877643302,520.9655913978493,0.017497940649353002,0.167596423659668,9.617290667592478,43.041223496540304,33.73581511374716,4914.808745009201,0.735640013469103,165.43070543610332,1.482921216391964,0.009255046956241,4.624557018280029,27.600296020507812,1.6209716796875
000000000000000003bb,0.318934817101437,Ethiopia,299.0053405761719,0.149085844851526,116.51855261030187,0.016809414023794,0.19964926880167003,9.430604222209617,43.419154809775456,40.37434481087851,1807.1214665595037,0.457335948944091,126.48397827148438,1.359198386512008,0.009860971942543002,3.870399713516235,28.65700340270996,1.6209716796875
000000000000000003c7,0.23003558130456803,Ethiopia,301.2890319824219,0.178298344284315,170.76577778886445,0.016252938579521002,0.24449626415179002,8.409131276114087,43.975732902539434,77.69646282147495,1344.2033137035398,-0.6529464721679681,106.42436695098877,1.184148922482734,0.009872822090983,4.23228120803833,24.908044815063477,1.6209716796875
00000000000000000006,0.27278460994805004,Ethiopia,301.7653503417969,0.148588904771457,1.997660145291501,0.027953443616846003,0.141170710564042,13.709717830561834,39.1513468376488,-62.76913302286947,5003.576795956668,0.808100805876207,46.408665470170405,20.992003191667667,0.009134258143603,8.040626525878906,49.5926513671875,1.9339599609375
0000000000000000000b,0.302858568070273,Ethiopia,294.5390625,0.153991741355319,12.094567822726612,0.020204895950969002,0.173176621788934,14.082367046093992,39.63990634434067,-108.90597486895419,5519.648762790456,0.49721336364746005,107.72487211227417,15.63191365999219,0.006900518666952,10.27798843383789,48.06014633178711,1.9339599609375
00000000000000000013,0.369549254731077,Ethiopia,299.1943359375,0.14746662385807202,1.6366542159083939,0.039054763226251,0.13918784895823702,13.768452481171911,39.22489642796971,-69.01587301587301,5021.288846360558,0.48445987701416005,49.70892930030823,17.249552564150722,0.008334044367074,8.040626525878906,49.5926513671875,1.9339599609375
00000000000000000017,0.46604893105767103,Ethiopia,308.90277099609375,0.123984142611279,23.88476109006478,0.021916284611096,0.11337611388710801,14.225080210872134,37.615607400991294,-143.00396825396825,1254.5577190279369,0.42489242553710904,42.908589124679565,5.810624812624246,0.010084290988743002,10.054849624633789,59.72587966918945,1.9339599609375
0000000000000000002a,0.47164581373644204,Ethiopia,310.10028076171875,0.136358199004906,14.408193231040302,0.023115882007096,0.10734028235049901,13.948912823925511,37.84232039733524,-116.47356119111143,2598.3901927374955,0.7165809767456811,46.16990606932379,7.782363884144887,0.010364810004830001,11.453084945678711,74.54779052734375,1.9339599609375
00000000000000000030,0.406295738433733,Ethiopia,306.426025390625,0.14004764559017902,1.628142056440756,0.024682717008202,0.10200048313920501,13.892905170123582,37.990452436666004,-88.5187512310647,2598.4085356744877,0.202131660959632,49.22909130110778,9.203840888881162,0.010406802097603,11.5608549118042,73.36859130859375,1.9339599609375
0000000000000000003d,0.27514575750722203,Ethiopia,299.3253173828125,0.155097956106726,53.688101396158444,0.010297747265025001,0.139937036517361,13.541148240720261,39.179613346886924,-65.6858720897317,5051.4645814689575,0.970395127006292,31.531053054426412,8.031172321828157,0.008391126990318,7.760278701782227,47.120113372802734,1.9339599609375
0000000000000000003e,0.46771217222444006,Ethiopia,305.1598205566406,0.14800058433002,26.95821234230498,0.014286706209278001,0.12004711895619101,14.607603766458773,37.82793411782309,-146.09763254593773,1254.5013605657516,0.16842816743496702,50.82227262838944,0.8694417042931191,0.009984705521849001,9.997292655380175,55.92024541151933,1.9339599609375
00000000000000000043,0.368600440189831,Ethiopia,300.3121032714844,0.16018028383843402,1.453458812026399,0.005323446603405,0.12017926824751302,14.220159420853866,38.86147999157162,-72.14285714285714,7007.67989248781,0.181929588317871,95.62533903121948,7.506067775530861,0.008672198280692,7.7080397605896,42.75478744506836,1.9339599609375
00000000000000000049,0.38280432294771605,Ethiopia,302.4914245605469,0.14295898312201802,7.051323893892179,0.036147345718729004,0.10373574692847301,13.290824500045773,37.51772704723037,-80.35063332752986,1586.795647282231,1.649614334106445,103.77422761917114,28.10878612000337,0.00952405296266,13.84035587310791,104.29270935058594,1.9339599609375
00000000000000000051,0.34618474209606304,Ethiopia,298.3218688964844,0.167192167647694,1.611989926896653,0.031358751422432,0.12324687148596301,14.18896453624942,39.22907130254603,-81.47619047619048,6220.8929377122295,0.537191867828369,120.67611503601074,15.161882540542074,0.008405185304582001,7.491138388581807,46.65648183017975,1.9339599609375
00000000000000000062,0.38013746384309305,Ethiopia,300.10150146484375,0.14986227242501202,2.9705677443011673,0.027597647357791,0.11256976974202901,14.191040713195122,38.46938601828756,-83.79761904761905,5443.398995767372,-0.25152492523193304,56.223013401031494,9.864685086149596,0.008379500359296,9.47350025177002,58.57128143310547,1.9339599609375
0000000000000000006b,0.42098891223196006,Ethiopia,300.55633544921875,0.115092549832808,3.072311768602339,0.018903983216444,0.0919958075417,13.385768316390646,37.68208204340412,-68.18253968253968,3755.221471944484,1.008905410766601,71.50366139411926,12.627492723873592,0.009734295308589,13.513879598068806,104.46908293825341,1.9339599609375
0000000000000000006e,0.39972984959959,Ethiopia,303.1086730957031,0.10810558921609001,3.7162614484864083,0.017836871494465,0.08884656636983401,13.498361690967608,37.57479246461052,-100.86873054212288,1477.9651309605877,1.316860589606792,78.409971073703,16.86517162950124,0.009121843232218001,13.368316817258199,104.45000819500667,1.9339599609375
00000000000000000090,0.253344868885552,Ethiopia,294.7695108538128,0.164676213266641,1.795589638218242,0.005590772658985,0.184327071748058,14.049856428341656,39.71771852975823,-121.15833945835095,5204.004846967089,0.20711772489278202,116.93519642883707,8.847291745587494,0.006646472960710001,10.295342445373535,48.353450775146484,1.9339599609375
0000000000000000009b,0.530367350061543,Ethiopia,300.0157470703125,0.16372692617077803,16.92302894669259,0.011035473353481,0.11420736514150401,14.107788331240556,38.688460459843405,-66.38095238095238,6838.890384330965,0.030347141324602003,101.1275743482234,5.603018047916641,0.008094057803931,9.061054229736328,58.04207992553711,1.9339599609375
